Gene_name,activator,agonist,antibody,binder,blocker,cleavage,immunotherapy,inhibitor,inverse agonist,modulator,negative modulator,other/unknown,positive modulator,potentiator,vaccine
ARF6,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0
ARG1,7,0,0,0,6,0,0,4,0,0,0,0,0,0,0
ARG2,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
ARHGAP1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARHGAP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARHGAP4,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0
ARHGAP5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARHGAP6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARHGDIA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARHGEF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGEF28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARID1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARID4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARID5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ARL2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ARL3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
ARNT,0,8,0,0,3,0,0,3,0,29,0,0,0,0,0
ARR3,0,6,0,0,3,0,0,3,0,10,0,0,0,0,0
ARRB1,0,8,0,0,3,0,0,3,0,30,0,0,0,0,0
ARRB2,0,7,0,0,3,0,0,3,0,16,0,0,0,0,0
ARSA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARSB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARSC2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARSD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARSF,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
ARSL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ART1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ART2P,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ART3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ART4,0,4,0,0,2,0,0,7,0,0,0,0,0,0,0
ARVCF,0,4,0,0,2,0,0,7,0,0,0,0,0,0,0
ARVD3,0,0,0,0,5,0,0,12,0,3,0,0,0,0,0
ARVD4,0,0,0,0,4,0,0,7,0,3,0,0,0,0,0
ASAH1,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0
ASCL1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ASD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ASGR1,2,0,0,2,9,0,0,1,0,0,0,0,0,0,0
ASGR2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
ASIC1,0,15,0,0,0,0,0,22,0,0,0,0,0,0,0
ASIC2,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0
ASIC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIP,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ASL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ASLP1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASMT,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ASNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNSP2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ASPA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ASPH,0,3,0,0,2,0,0,6,0,10,0,0,0,0,0
ASRGL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASS1,0,3,0,0,1,0,0,7,0,10,0,0,0,0,0
ASS1P10,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0
ASS1P14,0,8,0,0,7,0,0,17,0,0,0,0,0,0,0
ASS1P2,0,3,0,0,2,0,0,5,0,10,0,0,0,0,0
ASS1P5,0,10,0,0,0,0,0,9,0,1,0,0,0,0,0
ASS1P6,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0
ASS1P8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ASS1P9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATD,0,7,0,0,4,0,0,2,0,2,0,0,0,0,0
ATF1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ATF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
ATF4,0,13,0,0,1,0,0,7,0,7,0,0,0,0,0
ATF4P1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
ATF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF6B,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
ATG16L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATHS,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
ATIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATN1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ATP10A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP12A,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ATP1A1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
ATP1A2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ATP1A3,0,4,0,0,0,0,0,11,0,1,0,0,0,0,0
ATP1A4,0,3,0,0,0,0,0,16,0,1,0,0,0,0,0
ATP1B1,0,3,0,0,0,0,0,14,0,2,0,0,0,0,0
ATP1B1P1,37,0,0,0,4,0,0,4,0,0,0,0,0,0,0
ATP1B2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ATP1B3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ATP1B3P1,0,2,0,0,0,0,0,14,0,10,0,0,0,0,0
ATP2A1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ATP2A2,4,0,0,0,16,0,0,1,0,0,0,0,0,0,0
ATP2A3,3,0,0,0,8,0,0,1,0,0,0,0,0,0,0
ATP2B1,14,0,0,0,17,0,0,0,0,0,0,0,0,0,0
ATP2B2,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0
ATP2B3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
ATP2B4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ATP2C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP3,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
ATP4A,8,0,0,0,16,0,0,13,0,0,0,0,0,0,0
ATP4B,4,0,0,0,9,0,0,19,0,0,0,0,0,0,0
ATP5A2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ATP5BL2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
ATP5F1A,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ATP5F1AP2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ATP5F1BP1,13,0,0,0,19,0,0,1,0,2,0,0,0,0,0
ATP5F1C,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0
ATP5F1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5F1E,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ATP5IF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5MC1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5MC2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ATP5MC2P1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ATP5ME,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5PB,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ATP5PF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ATP5PO,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ATP6AP1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
ATP6V0A1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
ATP6V0B,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
ATP6V0C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ATP6V1A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ATP6V1B1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ATP6V1B2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ATP6V1C1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ATP6V1E1,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0
ATP6V1G2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
ATP7A,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ATP7B,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
ATP8B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATR,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0
ATRX,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0
ATXN1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATXN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AURKA,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
AURKB,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
AURKC,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
AVPR1A,0,6,0,1,2,0,0,6,0,0,0,0,0,0,0
AVPR1B,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0
AVPR2,0,5,0,1,0,0,0,6,0,0,0,0,0,0,0
AXIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXL,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0
AZF1,5,0,0,0,6,0,0,1,0,0,0,0,0,0,0
AZF2,8,0,0,0,2,0,0,2,0,1,0,0,0,0,0
AZGP1,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0
B2M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4GALT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAAT,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0
BACE1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BACE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAD,11,0,0,0,14,0,0,4,0,1,0,0,0,0,0
BAG1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BAG6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAK1,2,0,0,0,3,0,0,6,0,0,0,0,0,0,0
BAK1P1,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0
BAK1P2,0,12,0,0,0,0,0,2,0,1,0,0,0,0,0
BAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARD1,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0
BAX,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
BAZ2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBS1,1,0,0,0,4,0,0,11,0,0,0,0,0,0,0
BBS2,3,0,0,0,2,0,0,9,0,0,0,0,0,0,0
BBS4,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0
BCAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCAR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCAT2,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0
BCGF1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0
BCHE,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0
BCHEL1,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0
BCHEL3,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0
BCKDHA,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0
BCKDHB,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0
BCL2,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0
BCL2A1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
BCL2L1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
BCL2L10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BCL2L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL2L2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
BCL2L2-PABPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL3,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0
BCL5,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0
BCL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL7A,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0
BCL9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
BCOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCR,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
BCYRN1P2,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0
BDH1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
BDKRB1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
BDKRB2,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0
BDM,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0
BDNF,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0
BDNF-AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEST3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEVI,0,14,0,0,0,0,0,18,0,0,0,0,0,0,0
BFSP1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BGLAP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BGN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BHLHE40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHMT,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BHMT2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BICD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BIN1,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0
BIRC2,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0
BIRC3,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0
BIRC5,0,18,0,0,0,0,0,10,0,0,0,0,0,0,1
BIRC6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BIRC7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
BLM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLMH,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
BLOC1S6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BLVRA,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
BLVRB,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
BMAL1,0,8,0,0,3,0,0,3,0,28,0,0,0,0,0
BMP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BMP10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP2K,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
BMP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMPR2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BMX,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BNC1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BNIP1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BNIP2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BNIP3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
BNIP3L,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BOK,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BPGM,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
BPI,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAF,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0
BRAFPS1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
BRCA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCA2,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0
BRD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRD2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
BRD3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
BRD4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
BRD7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BRDT,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
BRINP1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BRINP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRS3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BRSK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRSK2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BSCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSG,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0
BST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BST2,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0
BTC,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
BTD,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0
BTF3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTF3P1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTF3P11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BTG1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BTK,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
BTN1A1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BTNL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTS1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
BUB1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
BUB1B,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
BVR1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
BYSL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C10orf67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C18orf21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QBP,1,0,0,0,12,0,0,3,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C1R,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C1S,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C3AR1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4A,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4B,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4BPA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4BPAP2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4BPB,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C5,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0
C5AR1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C6orf15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C8A,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C8B,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C8G,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C8orf34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
C9orf72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
CA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
CA13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CA14,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
CA2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CA3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CA4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
CA5A,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CA5B,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CA6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CA7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CA9,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0
CACNA1A,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0
CACNA1B,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0
CACNA1C,0,0,0,0,31,0,0,0,0,5,0,0,0,0,0
CACNA1D,3,0,0,0,31,0,0,6,0,5,0,0,0,0,0
CACNA1E,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNA1F,2,0,0,0,31,0,0,4,0,5,0,0,0,0,0
CACNA1G,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0
CACNA1H,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0
CACNA1I,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0
CACNA1S,0,0,0,0,31,0,0,3,0,5,0,0,0,0,0
CACNA2D1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0
CACNA2D2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0
CACNA2D3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNA2D4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNB1,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0
CACNB2,0,0,0,0,4,0,0,2,0,5,0,0,0,0,0
CACNB3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNB4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG7,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CACNG8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
CADM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALCA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CALCB,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CALCR,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
CALCRL,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0
CALM1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CALR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMKK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CAPN10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
CARD16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARINH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARS1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
CARTPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASP1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CASP10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP3,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
CASP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CASP7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CASP8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CASP9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CASR,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0
CAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATHL1L,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CAV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBLB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
